category	over_represented_pvalue	under_represented_pvalue	numDEInCat	numInCat	term	ontology	p_adjust_over_represented	p_adjust_under_represented
GO:0019098	0.847345080130492	0.454043778342946	1	20	reproductive behavior	BP	1	1
GO:0031641	0.847345080130492	0.454043778342946	1	20	regulation of myelination	BP	1	1
GO:0032206	0.847345080130492	0.454043778342946	1	20	positive regulation of telomere maintenance	BP	1	1
GO:0032232	0.847345080130492	0.454043778342946	1	20	negative regulation of actin filament bundle assembly	BP	1	1
GO:0032620	0.847345080130492	0.454043778342946	1	20	interleukin-17 production	BP	1	1
GO:0033363	0.847345080130492	0.454043778342946	1	20	secretory granule organization	BP	1	1
GO:0034605	0.847345080130492	0.454043778342946	1	20	cellular response to heat	BP	1	1
GO:0036474	0.847345080130492	0.454043778342946	1	20	cell death in response to hydrogen peroxide	BP	1	1
GO:0042093	0.847345080130492	0.454043778342946	1	20	T-helper cell differentiation	BP	1	1
GO:0042311	0.847345080130492	0.454043778342946	1	20	vasodilation	BP	1	1
GO:0043627	0.847345080130492	0.454043778342946	1	20	response to estrogen	BP	1	1
GO:0044091	0.847345080130492	0.454043778342946	1	20	membrane biogenesis	BP	1	1
GO:0045143	0.847345080130492	0.454043778342946	1	20	homologous chromosome segregation	BP	1	1
GO:0045600	0.847345080130492	0.454043778342946	1	20	positive regulation of fat cell differentiation	BP	1	1
GO:0048538	0.847345080130492	0.454043778342946	1	20	thymus development	BP	1	1
GO:0060260	0.847345080130492	0.454043778342946	1	20	regulation of transcription initiation by RNA polymerase II	BP	1	1
GO:0070936	0.847345080130492	0.454043778342946	1	20	protein K48-linked ubiquitination	BP	1	1
GO:0086009	0.847345080130492	0.454043778342946	1	20	membrane repolarization	BP	1	1
GO:2000008	0.847345080130492	0.454043778342946	1	20	regulation of protein localization to cell surface	BP	1	1
GO:2000401	0.847345080130492	0.454043778342946	1	20	regulation of lymphocyte migration	BP	1	1
GO:0007006	0.84783345314034	0.317844613717474	3	51	mitochondrial membrane organization	BP	1	1
GO:0007613	0.84783345314034	0.317844613717474	3	51	memory	BP	1	1
GO:0010565	0.84783345314034	0.317844613717474	3	51	regulation of cellular ketone metabolic process	BP	1	1
GO:0019955	0.84783345314034	0.317844613717474	3	51	cytokine binding	MF	1	1
GO:0030178	0.84783345314034	0.317844613717474	3	51	negative regulation of Wnt signaling pathway	BP	1	1
GO:0034763	0.84783345314034	0.317844613717474	3	51	negative regulation of transmembrane transport	BP	1	1
GO:0060759	0.84783345314034	0.317844613717474	3	51	regulation of response to cytokine stimulus	BP	1	1
GO:1903557	0.84783345314034	0.317844613717474	3	51	positive regulation of tumor necrosis factor superfamily cytokine production	BP	1	1
GO:0031326	0.847921409671693	0.18203421439445	90	1097	regulation of cellular biosynthetic process	BP	1	1
GO:0000151	0.848068423977137	0.277354300207119	5	79	ubiquitin ligase complex	CC	1	1
GO:0000302	0.848068423977137	0.277354300207119	5	79	response to reactive oxygen species	BP	1	1
GO:0030832	0.848068423977137	0.277354300207119	5	79	regulation of actin filament length	BP	1	1
GO:0016055	0.848181448517162	0.243358249885054	9	132	Wnt signaling pathway	BP	1	1
GO:0198738	0.848181448517162	0.243358249885054	9	132	cell-cell signaling by wnt	BP	1	1
GO:0005938	0.848276473345265	0.249129953269481	8	119	cell cortex	CC	1	1
GO:0016491	0.848482488709181	0.213511652742139	19	258	oxidoreductase activity	MF	1	1
GO:0030595	0.849275149379261	0.254914445562344	7	106	leukocyte chemotaxis	BP	1	1
GO:0043209	0.849275149379261	0.254914445562344	7	106	myelin sheath	CC	1	1
GO:0010033	0.850618933111645	0.180800468321045	78	959	response to organic substance	BP	1	1
GO:0006605	0.851549079891449	0.260618587298516	6	93	protein targeting	BP	1	1
GO:0015833	0.851549079891449	0.260618587298516	6	93	peptide transport	BP	1	1
GO:0061629	0.851549079891449	0.260618587298516	6	93	RNA polymerase II-specific DNA-binding transcription factor binding	MF	1	1
GO:0044087	0.852637604107178	0.197505628467682	28	369	regulation of cellular component biogenesis	BP	1	1
GO:0003712	0.854227155050547	0.235114952609468	9	133	transcription coregulator activity	MF	1	1
GO:0150034	0.854227155050547	0.235114952609468	9	133	distal axon	CC	1	1
GO:0001818	0.854607742830864	0.240361299453132	8	120	negative regulation of cytokine production	BP	1	1
GO:0043122	0.854642779224988	0.283387973711017	4	66	regulation of I-kappaB kinase/NF-kappaB signaling	BP	1	1
GO:0044306	0.854642779224988	0.283387973711017	4	66	neuron projection terminus	CC	1	1
GO:0048017	0.854642779224988	0.283387973711017	4	66	inositol lipid-mediated signaling	BP	1	1
GO:2000377	0.854642779224988	0.283387973711017	4	66	regulation of reactive oxygen species metabolic process	BP	1	1
GO:0051347	0.854733619395164	0.215954423998083	14	197	positive regulation of transferase activity	BP	1	1
GO:0032984	0.855678110181169	0.266076869083358	5	80	protein-containing complex disassembly	BP	1	1
GO:0042886	0.855912091176436	0.245538304866093	7	107	amide transport	BP	1	1
GO:0001938	0.856678586214493	0.343615223902225	2	37	positive regulation of endothelial cell proliferation	BP	1	1
GO:0005811	0.856678586214493	0.343615223902225	2	37	lipid droplet	CC	1	1
GO:0006939	0.856678586214493	0.343615223902225	2	37	smooth muscle contraction	BP	1	1
GO:0007044	0.856678586214493	0.343615223902225	2	37	cell-substrate junction assembly	BP	1	1
GO:0030837	0.856678586214493	0.343615223902225	2	37	negative regulation of actin filament polymerization	BP	1	1
GO:0032147	0.856678586214493	0.343615223902225	2	37	activation of protein kinase activity	BP	1	1
GO:0034728	0.856678586214493	0.343615223902225	2	37	nucleosome organization	BP	1	1
GO:0043488	0.856678586214493	0.343615223902225	2	37	regulation of mRNA stability	BP	1	1
GO:1903008	0.856678586214493	0.343615223902225	2	37	organelle disassembly	BP	1	1
GO:0010811	0.857065867864919	0.30296265402779	3	52	positive regulation of cell-substrate adhesion	BP	1	1
GO:0050768	0.857065867864919	0.30296265402779	3	52	negative regulation of neurogenesis	BP	1	1
GO:0042802	0.859326622085966	0.173608208191147	64	799	identical protein binding	MF	1	1
GO:0019439	0.86008041484296	0.227068119844076	9	134	aromatic compound catabolic process	BP	1	1
GO:0043434	0.860725851626997	0.231810543914509	8	121	response to peptide hormone	BP	1	1
GO:0000387	0.861062979926827	0.42701291579621	1	21	spliceosomal snRNP assembly	BP	1	1
GO:0001673	0.861062979926827	0.42701291579621	1	21	male germ cell nucleus	CC	1	1
GO:0002287	0.861062979926827	0.42701291579621	1	21	alpha-beta T cell activation involved in immune response	BP	1	1
GO:0002293	0.861062979926827	0.42701291579621	1	21	alpha-beta T cell differentiation involved in immune response	BP	1	1
GO:0002294	0.861062979926827	0.42701291579621	1	21	CD4-positive, alpha-beta T cell differentiation involved in immune response	BP	1	1
GO:0002448	0.861062979926827	0.42701291579621	1	21	mast cell mediated immunity	BP	1	1
GO:0002753	0.861062979926827	0.42701291579621	1	21	cytoplasmic pattern recognition receptor signaling pathway	BP	1	1
GO:0005504	0.861062979926827	0.42701291579621	1	21	fatty acid binding	MF	1	1
GO:0005793	0.861062979926827	0.42701291579621	1	21	endoplasmic reticulum-Golgi intermediate compartment	CC	1	1
GO:0009953	0.861062979926827	0.42701291579621	1	21	dorsal/ventral pattern formation	BP	1	1
GO:0010518	0.861062979926827	0.42701291579621	1	21	positive regulation of phospholipase activity	BP	1	1
GO:0015179	0.861062979926827	0.42701291579621	1	21	L-amino acid transmembrane transporter activity	MF	1	1
GO:0016605	0.861062979926827	0.42701291579621	1	21	PML body	CC	1	1
GO:0032728	0.861062979926827	0.42701291579621	1	21	positive regulation of interferon-beta production	BP	1	1
GO:0034113	0.861062979926827	0.42701291579621	1	21	heterotypic cell-cell adhesion	BP	1	1
GO:0034358	0.861062979926827	0.42701291579621	1	21	plasma lipoprotein particle	CC	1	1
GO:0043130	0.861062979926827	0.42701291579621	1	21	ubiquitin binding	MF	1	1
GO:0043370	0.861062979926827	0.42701291579621	1	21	regulation of CD4-positive, alpha-beta T cell differentiation	BP	1	1
GO:0043388	0.861062979926827	0.42701291579621	1	21	positive regulation of DNA binding	BP	1	1
GO:0045601	0.861062979926827	0.42701291579621	1	21	regulation of endothelial cell differentiation	BP	1	1
GO:0051353	0.861062979926827	0.42701291579621	1	21	positive regulation of oxidoreductase activity	BP	1	1
GO:0051489	0.861062979926827	0.42701291579621	1	21	regulation of filopodium assembly	BP	1	1
GO:0060119	0.861062979926827	0.42701291579621	1	21	inner ear receptor cell development	BP	1	1
GO:0061756	0.861062979926827	0.42701291579621	1	21	leukocyte adhesion to vascular endothelial cell	BP	1	1
GO:0061912	0.861062979926827	0.42701291579621	1	21	selective autophagy	BP	1	1
GO:0140056	0.861062979926827	0.42701291579621	1	21	organelle localization by membrane tethering	BP	1	1
GO:1900271	0.861062979926827	0.42701291579621	1	21	regulation of long-term synaptic potentiation	BP	1	1
GO:1903053	0.861062979926827	0.42701291579621	1	21	regulation of extracellular matrix organization	BP	1	1
GO:1903426	0.861062979926827	0.42701291579621	1	21	regulation of reactive oxygen species biosynthetic process	BP	1	1
GO:1904356	0.861062979926827	0.42701291579621	1	21	regulation of telomere maintenance via telomere lengthening	BP	1	1
GO:1990777	0.861062979926827	0.42701291579621	1	21	lipoprotein particle	CC	1	1
GO:2000378	0.861062979926827	0.42701291579621	1	21	negative regulation of reactive oxygen species metabolic process	BP	1	1
GO:0010648	0.861418954322662	0.180658032607652	37	480	negative regulation of cell communication	BP	1	1
GO:0034330	0.861577911750893	0.197021913298375	19	261	cell junction organization	BP	1	1
GO:0032944	0.862310447511247	0.236407050225837	7	108	regulation of mononuclear cell proliferation	BP	1	1
GO:0034599	0.862310447511247	0.236407050225837	7	108	cellular response to oxidative stress	BP	1	1
GO:0002455	0.862618891418769	0.270980987827059	4	67	humoral immune response mediated by circulating immunoglobulin	BP	1	1
GO:0006643	0.862618891418769	0.270980987827059	4	67	membrane lipid metabolic process	BP	1	1
GO:0008654	0.862618891418769	0.270980987827059	4	67	phospholipid biosynthetic process	BP	1	1
GO:0016236	0.862618891418769	0.270980987827059	4	67	macroautophagy	BP	1	1
GO:0098793	0.862904143489117	0.20797684872075	13	186	presynapse	CC	1	1
GO:0051495	0.86296793941374	0.255127294153909	5	81	positive regulation of cytoskeleton organization	BP	1	1
GO:0030097	0.863095717493227	0.183935393068136	29	384	hemopoiesis	BP	1	1
GO:0009889	0.863992367320502	0.163636025228928	92	1127	regulation of biosynthetic process	BP	1	1
GO:0071310	0.86510984329736	0.167631028750607	61	766	cellular response to organic substance	BP	1	1
GO:0030674	0.865198259685611	0.240717058687746	6	95	protein-macromolecule adaptor activity	MF	1	1
GO:0098687	0.865198259685611	0.240717058687746	6	95	chromosomal region	CC	1	1
GO:0000070	0.865804958334027	0.288585639953554	3	53	mitotic sister chromatid segregation	BP	1	1
GO:0042542	0.865804958334027	0.288585639953554	3	53	response to hydrogen peroxide	BP	1	1
GO:0051961	0.865804958334027	0.288585639953554	3	53	negative regulation of nervous system development	BP	1	1
GO:0042742	0.86590537128959	0.210417621105582	11	161	defense response to bacterium	BP	1	1
GO:0030141	0.866634847349899	0.223477337424359	8	122	secretory granule	CC	1	1
GO:0051604	0.866634847349899	0.223477337424359	8	122	protein maturation	BP	1	1
GO:1903706	0.866657427008956	0.205987945344089	12	174	regulation of hemopoiesis	BP	1	1
GO:0010769	0.866807004781143	0.325632947985201	2	38	regulation of cell morphogenesis involved in differentiation	BP	1	1
GO:0018022	0.866807004781143	0.325632947985201	2	38	peptidyl-lysine methylation	BP	1	1
GO:0048706	0.866807004781143	0.325632947985201	2	38	embryonic skeletal system development	BP	1	1
GO:0090101	0.866807004781143	0.325632947985201	2	38	negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway	BP	1	1
GO:0150115	0.866807004781143	0.325632947985201	2	38	cell-substrate junction organization	BP	1	1
GO:0023057	0.867741175029602	0.173082713882701	37	482	negative regulation of signaling	BP	1	1
GO:0009967	0.867790355533087	0.171521123624719	40	518	positive regulation of signal transduction	BP	1	1
GO:0007165	0.86782636294692	0.155251456892596	144	1726	signal transduction	BP	1	1
GO:0070887	0.869279000888046	0.159226827129113	80	990	cellular response to chemical stimulus	BP	1	1
GO:0006470	0.869946699866443	0.244504971557877	5	82	protein dephosphorylation	BP	1	1
GO:0006650	0.869946699866443	0.244504971557877	5	82	glycerophospholipid metabolic process	BP	1	1
GO:0030072	0.869946699866443	0.244504971557877	5	82	peptide hormone secretion	BP	1	1
GO:0032680	0.869946699866443	0.244504971557877	5	82	regulation of tumor necrosis factor production	BP	1	1
GO:0034976	0.869946699866443	0.244504971557877	5	82	response to endoplasmic reticulum stress	BP	1	1
GO:0045619	0.869946699866443	0.244504971557877	5	82	regulation of lymphocyte differentiation	BP	1	1
GO:0051241	0.869997190119516	0.175487099910181	29	386	negative regulation of multicellular organismal process	BP	1	1
GO:0000775	0.870218207210231	0.258970161244614	4	68	chromosome, centromeric region	CC	1	1
GO:0060326	0.871222994404229	0.211562406861338	9	136	cell chemotaxis	BP	1	1
GO:0071375	0.871623838936762	0.231185429081657	6	96	cellular response to peptide hormone stimulus	BP	1	1
GO:0010556	0.871712161996858	0.156011034112129	83	1026	regulation of macromolecule biosynthetic process	BP	1	1
GO:0042221	0.872225714632572	0.153136082384599	103	1258	response to chemical	BP	1	1
GO:0051248	0.873023314184071	0.175212639912896	25	338	negative regulation of protein metabolic process	BP	1	1
GO:0000118	0.873550338624503	0.40117155272437	1	22	histone deacetylase complex	CC	1	1
GO:0002067	0.873550338624503	0.40117155272437	1	22	glandular epithelial cell differentiation	BP	1	1
GO:0002639	0.873550338624503	0.40117155272437	1	22	positive regulation of immunoglobulin production	BP	1	1
GO:0006497	0.873550338624503	0.40117155272437	1	22	protein lipidation	BP	1	1
GO:0006661	0.873550338624503	0.40117155272437	1	22	phosphatidylinositol biosynthetic process	BP	1	1
GO:0006687	0.873550338624503	0.40117155272437	1	22	glycosphingolipid metabolic process	BP	1	1
GO:0006879	0.873550338624503	0.40117155272437	1	22	cellular iron ion homeostasis	BP	1	1
GO:0006900	0.873550338624503	0.40117155272437	1	22	vesicle budding from membrane	BP	1	1
GO:0010494	0.873550338624503	0.40117155272437	1	22	cytoplasmic stress granule	CC	1	1
GO:0010611	0.873550338624503	0.40117155272437	1	22	regulation of cardiac muscle hypertrophy	BP	1	1
GO:0015807	0.873550338624503	0.40117155272437	1	22	L-amino acid transport	BP	1	1
GO:0016328	0.873550338624503	0.40117155272437	1	22	lateral plasma membrane	CC	1	1
GO:0019905	0.873550338624503	0.40117155272437	1	22	syntaxin binding	MF	1	1
GO:0022406	0.873550338624503	0.40117155272437	1	22	membrane docking	BP	1	1
GO:0030117	0.873550338624503	0.40117155272437	1	22	membrane coat	CC	1	1
GO:0030193	0.873550338624503	0.40117155272437	1	22	regulation of blood coagulation	BP	1	1
GO:0030276	0.873550338624503	0.40117155272437	1	22	clathrin binding	MF	1	1
GO:0031113	0.873550338624503	0.40117155272437	1	22	regulation of microtubule polymerization	BP	1	1
GO:0031941	0.873550338624503	0.40117155272437	1	22	filamentous actin	CC	1	1
GO:0032994	0.873550338624503	0.40117155272437	1	22	protein-lipid complex	CC	1	1
GO:0035458	0.873550338624503	0.40117155272437	1	22	cellular response to interferon-beta	BP	1	1
GO:0042287	0.873550338624503	0.40117155272437	1	22	MHC protein binding	MF	1	1
GO:0043536	0.873550338624503	0.40117155272437	1	22	positive regulation of blood vessel endothelial cell migration	BP	1	1
GO:0043550	0.873550338624503	0.40117155272437	1	22	regulation of lipid kinase activity	BP	1	1
GO:0045471	0.873550338624503	0.40117155272437	1	22	response to ethanol	BP	1	1
GO:0048010	0.873550338624503	0.40117155272437	1	22	vascular endothelial growth factor receptor signaling pathway	BP	1	1
GO:0048168	0.873550338624503	0.40117155272437	1	22	regulation of neuronal synaptic plasticity	BP	1	1
GO:0048475	0.873550338624503	0.40117155272437	1	22	coated membrane	CC	1	1
GO:0050832	0.873550338624503	0.40117155272437	1	22	defense response to fungus	BP	1	1
GO:0051310	0.873550338624503	0.40117155272437	1	22	metaphase plate congression	BP	1	1
GO:0051693	0.873550338624503	0.40117155272437	1	22	actin filament capping	BP	1	1
GO:0090049	0.873550338624503	0.40117155272437	1	22	regulation of cell migration involved in sprouting angiogenesis	BP	1	1
